title,year,director,genres,country,language,rating,votes
星光大道：10年影音精选 Stars: The Best Of Videos 1992-2002,2002,Samuel Bayer / 马蒂·考纳尔 / Olivier Dahan / Maurice Linnane / Melodie McDaniel / Keir McFarlane / Jake Nava / Peter Scammell / Jake Scott / Nico Soultanakis,音乐 / 传记,美国,英语,8.8,108
M-1大奖赛2016 M-1グランプリ2016,2016,,,日本,日语,8.8,115
夏日传奇 Euro 2012: The Score,2012,Jack Weatherley,运动,瑞士,英语,8.8,126
"博·伯翰：文字游戏 Bo Burnham: Words, Words, Words",2010,香农·哈特曼,喜剧 / 音乐,美国,英语,8.8,122
太阳马戏团：魔幻森林 Cirque du Soleil: Varekai,2003,Dominic Champagne / Nick Morris,剧情,加拿大,,8.8,112
魔咒 Mojo,2013,Ian Rickson,,英国,英语,8.8,115
TimeZero: The Last Year of Polaroid Film,2011,Grant Hamilton,,美国,英语,8.8,127
会呼吸的痛 Khadhaar,2020,Neda AHMADI / Zeina AZOUQAH,,德国,,8.8,124
演员工作室：杰瑞米·艾恩斯 Inside the Actors Studio - Jeremy Irons,2003,,脱口秀,美国,英语,8.8,101
1988年度十大劲歌金曲颁奖典礼,1988,,歌舞 / 真人秀,中国香港,粤语,8.8,102
Tuesday,1993,Edward Bond,,英国,英语,8.8,96
救援行动：711号航班 Mercy Mission: The Rescue Of Flight 771,1993,Roger Young,剧情,Australia / USA,English,8.8,119
巴拉克：战车之魂,2012,天下足球,,中国大陆,汉语普通话,8.8,99
Yann Tiersen: On Tour,2006,Yann Tiersen,音乐,法国,法语,8.8,95
M-1GP2018 M-1グランプリ2018,2018,,喜剧 / 真人秀,日本,日语,8.8,99
浮士德的沉沦 La damnation de Faust,1999,Alexandre Tarta,,法国,法语,8.8,115
阿福世界 The Wacky World of Tex Avery,1997,,喜剧 / 动画 / 家庭,美国 / 法国,英语,8.8,97
百老汇女红伶 My Favorite Broadway: The Leading Ladies (TV),1999,William Cosel,歌舞,美国,,8.8,95
小企鹅查理威利 Chilly Willy,1953,Paul J. Smith,动画,美国,,8.8,106
众神的黄昏 Götterdämmerung,1980,Brian Large / Patrice Chéreau,,Germany,German,8.8,80
摔角狂热 25 Wrestlemania XXV,2009,,运动 / 真人秀,美国,英语,8.7,104
德利布 葛蓓莉亚 Coppelia,2000,音乐：Léo Delibes,歌舞,英国,英语,8.8,96
罗曼诺夫·帝王之家 Романовы. Венценосная семья,2005,Gleb Panfilov,剧情 / 传记 / 历史,俄罗斯,俄语,8.8,109
冰上卡门 Carmen on Ice,1990,Horant H. Hohlfeld,剧情 / 音乐,德国,无对白,8.8,100
保罗·马尔蒂尼的电影 Paolo Maldini-Il Film,2005,保罗·阿梅利 Paolo Ameli,,意大利,英语,8.8,97
约翰列侬精选 Lennon Legend: The Very Best of John Lennon,2003,Simon Hilton / John Lennon / Yoko Ono / Joe Pytka / Bruce Westcott,音乐,美国,英语,8.8,93
"A New Journey: Live at Slane Castle, Ireland",2006,Declan Lowney,音乐,爱尔兰,英语,8.8,86
黛安娜·克劳：蒙特利尔爵士音乐节现场 Diana Krall: Live at the Montreal Jazz Festival,2004,Pierre Seguin,音乐,美国,英语,8.8,79
芭蕾—罗米欧与朱丽叶 Prokofiev - Romeo and Juliet,2000,Tina Protasoni,,意大利,意大利语,8.8,82
Jeff Buckley: Live in Chicago,2000,,音乐,美国,英语,8.8,87
HBO Boxing After Dark,1996,Michael Sheehan,,美国,英语,8.8,83
野天鹅 世界名作童話 白鳥の王子,1977,Yuji Endo / Nobutaka Nishizawa,动画,日本,英语 / 粤语,8.8,98
The Beyoncé Experience: LIVE,2007,,音乐,美国,英语,8.8,97
霍洛维茨伦敦钢琴独奏会 Horowitz in London: A Royal Concert (1982) (TV),1982,,,英国,英语,8.8,73
Ryan Giggs - True Red,2008,,,英国,英语,8.8,78
内地 Achterland,1994,Anne Teresa De Keersmaeker / Herman Van Eyken,音乐 / 歌舞,比利时,荷兰语,8.8,68
David Garrett Live in Berlin,2009,Hannes Rossacher,音乐,德国,德语,8.8,84
阿森纳：年轻枪手 - 2006/2007赛季回顾 Arsenal: The Young Guns - Season Review 2006/2007,2007,努诺·埃斯皮里托·桑托,运动,英国,英语,8.8,70
难舍难分 Split Infinity,1992,Stan Ferguson,剧情 / 家庭 / 奇幻,美国,英语,8.8,65
睡美人 The Sleeping Beauty,1995,Royal Ballet,音乐 / 歌舞,英国,英语,8.8,75
日蚀 Eclipse,2015,Anthony Bonello,,加拿大,英语,8.8,84
Cubism Pet Shop Boys in Concert,2007,David Barnard,音乐,英国,西班牙语 / 英语,8.8,68
漫漫征程 ROAM,2006,,运动,加拿大,英语,8.8,67
音乐启动和解 Knowledge is the beginning,2005,Paul Smaczny,音乐,德国,英语,8.8,54
Nickelback斯特吉斯演唱会 Nickelback: Live from Sturgis,2007,Daniel E. Catullo / Greg Kaplan,音乐,美国,英语,8.8,68
2003提雅斯多现场 DJ Tiesto In Concert,2003,Peter van Eyndt,音乐,荷兰,无对白,8.8,63
Travis: More Than US - Live in Glasgow,0,David Barnard,,英国,英语,8.8,54
Samantha Brown的非凡周末 Samantha Brown: Passport to Great Weekends,2008,Michael Wechsler,,美国,英语,8.8,47
Beside You In Time,2007,,音乐,美国,英语,8.8,54
Hayley Westenra: Live from New Zealand,2004,,,,,8.8,41
唐伯虎点秋香 唐伯虎點秋香,1993,李力持,喜剧 / 爱情 / 古装,中国香港,粤语,8.7,1154732
神偷奶爸 Despicable Me,2010,皮埃尔·柯芬 / 克里斯·雷纳德,喜剧 / 动画 / 冒险,美国 / 法国,英语,8.7,1001098
疯狂原始人 The Croods,2013,柯克·德·米科 / 克里斯·桑德斯,喜剧 / 动画 / 冒险,美国,英语,8.7,882935
小丑 Joker,2019,托德·菲利普斯,剧情 / 惊悚 / 犯罪,美国 / 加拿大,英语,8.7,1078267
心灵奇旅 Soul,2020,彼特·道格特 / 凯普·鲍尔斯,动画 / 音乐 / 奇幻,美国,英语,8.7,1062700
色，戒,2007,李安,剧情 / 爱情 / 情色,中国台湾 / 中国大陆 / 美国 / 中国香港,汉语普通话 / 上海话 / 英语 / 粤语 / 日语 / 印地语,8.7,892239
剪刀手爱德华 Edward Scissorhands,1990,蒂姆·波顿,剧情 / 爱情 / 奇幻,美国,英语,8.7,1082149
傲慢与偏见 Pride & Prejudice,2005,乔·赖特,剧情 / 爱情,法国 / 英国 / 美国,英语,8.7,863734
九品芝麻官,1994,王晶,剧情 / 喜剧 / 古装,中国香港 / 中国大陆,粤语,8.7,740445
消失的爱人 Gone Girl,2014,大卫·芬奇,剧情 / 悬疑 / 惊悚 / 犯罪,美国,英语,8.7,1020866
血战钢锯岭 Hacksaw Ridge,2016,梅尔·吉布森,剧情 / 传记 / 历史 / 战争,澳大利亚 / 美国,英语 / 日语,8.7,822250
遗愿清单 The Bucket List,2007,罗伯·莱纳,剧情 / 喜剧 / 冒险,美国,英语,8.7,501745
坠落的审判 Anatomie d'une chute,2023,茹斯汀·特里耶,剧情 / 家庭,法国,法语 / 英语 / 德语,8.7,348642
小偷家族 万引き家族,2018,是枝裕和,剧情 / 家庭 / 犯罪,日本,日语,8.7,859637
魔女宅急便 魔女の宅急便,1989,宫崎骏,动画 / 奇幻 / 冒险,日本,日语,8.7,495220
天使爱美丽 Le Fabuleux destin d'Amélie Poulain,2001,让-皮埃尔·热内,剧情 / 喜剧 / 爱情,法国 / 德国,法语 / 俄语,8.7,989723
无敌破坏王 Wreck-It Ralph,2012,瑞奇·摩尔,喜剧 / 动画 / 奇幻 / 冒险,美国,英语,8.7,579381
"三块广告牌 Three Billboards Outside Ebbing, Missouri",2017,马丁·麦克唐纳,剧情 / 犯罪,英国 / 美国,英语,8.7,873938
爆裂鼓手 Whiplash,2014,达米恩·查泽雷,剧情 / 音乐,美国,英语,8.7,630412
破·地狱 破·地獄,2024,陈茂贤,剧情 / 家庭,中国香港,粤语,8.7,1452
射雕英雄传之东成西就 射鵰英雄傳之東成西就,1993,刘镇伟,喜剧 / 奇幻 / 武侠 / 古装,中国香港,粤语,8.7,680236
电锯惊魂 Saw,2004,温子仁,悬疑 / 惊悚 / 恐怖,美国,英语,8.7,575558
疯狂的麦克斯4：狂暴之路 Mad Max: Fury Road,2015,乔治·米勒,动作 / 科幻 / 冒险,澳大利亚 / 美国,英语 / 俄语,8.7,584668
新龙门客栈 新龍門客棧,1992,李惠民,动作 / 爱情 / 武侠 / 古装,中国香港 / 中国大陆,汉语普通话 / 粤语,8.7,476064
无耻混蛋 Inglourious Basterds,2009,昆汀·塔伦蒂诺,剧情 / 犯罪,德国 / 美国,英语 / 德语 / 法语 / 意大利语,8.7,517869
恐怖直播 더 테러 라이브,2013,金秉祐,剧情 / 悬疑 / 犯罪,韩国,韩语,8.7,694680
记忆碎片 Memento,2000,克里斯托弗·诺兰,剧情 / 悬疑 / 惊悚 / 犯罪,美国,英语,8.7,638948
雨人 Rain Man,1988,巴瑞·莱文森,剧情,美国,英语 / 意大利语,8.7,425722
黑客帝国2：重装上阵 The Matrix Reloaded,2003,拉娜·沃卓斯基 / 莉莉·沃卓斯基,动作 / 科幻,美国,英语 / 法语,8.7,431634
人工智能 A.I. Artificial Intelligence,2001,史蒂文·斯皮尔伯格,剧情 / 科幻,美国 / 英国,英语,8.7,476076
弱点 The Blind Side,2009,约翰·李·汉考克,剧情 / 家庭 / 传记 / 运动,美国,英语,8.7,336194
谍影重重2 The Bourne Supremacy,2004,保罗·格林格拉斯,动作 / 悬疑 / 惊悚,美国 / 德国,英语 / 俄语 / 德语 / 意大利语,8.7,376429
萤火虫之墓 火垂るの墓,1988,高畑勋,剧情 / 动画 / 战争,日本,日语,8.7,423316
战争之王 Lord of War,2005,安德鲁·尼科尔,剧情 / 犯罪,美国 / 德国,英语 / 乌克兰语 / 德语 / 西班牙语 / 俄语 / 法语 / 阿拉伯语 / 土耳其语,8.7,393935
血钻 Blood Diamond,2006,爱德华·兹威克,剧情 / 惊悚 / 冒险,美国 / 德国 / 英国,英语 / 门德语 / 南非语,8.7,403316
岁月神偷 歲月神偷,2010,罗启锐,剧情 / 家庭,中国香港 / 中国大陆,粤语 / 汉语普通话 / 英语 / 上海话 / 法语,8.7,595670
燃烧女子的肖像 Portrait de la jeune fille en feu,2019,瑟琳·席安玛,剧情 / 爱情 / 同性,法国,法语 / 意大利语,8.7,237732
八恶人 The Hateful Eight,2015,昆汀·塔伦蒂诺,剧情 / 犯罪 / 西部,美国,英语 / 法语 / 西班牙语,8.7,292449
悲惨世界 Les Misérables,2012,汤姆·霍伯,剧情 / 爱情 / 歌舞,英国 / 美国,英语,8.7,353233
启示 Apocalypto,2006,梅尔·吉布森,剧情 / 动作 / 冒险,美国,玛雅语,8.7,112027
廊桥遗梦 The Bridges of Madison County,1995,克林特·伊斯特伍德,剧情 / 爱情,美国,英语,8.7,246925
后窗 Rear Window,1954,阿尔弗雷德·希区柯克,悬疑 / 惊悚,美国,英语,8.7,218957
时时刻刻 The Hours,2002,史蒂芬·戴德利,剧情,美国 / 英国,英语,8.7,189954
精武英雄,1994,陈嘉上,剧情 / 动作,中国香港 / 中国大陆,英语 / 粤语 / 日语 / 汉语普通话,8.7,156382
名侦探柯南：通向天国的倒计时 名探偵コナン 天国へのカウントダウン,2001,儿玉兼嗣,动作 / 动画 / 悬疑 / 惊悚,日本,日语,8.7,145059
黑鹰坠落 Black Hawk Down,2001,雷德利·斯科特,动作 / 历史 / 战争,美国 / 英国,英语 / 阿拉伯语,8.7,300491
燃情岁月 Legends of the Fall,1994,爱德华·兹威克,剧情 / 爱情 / 战争 / 西部,美国,英语 / 科尼什语,8.7,303018
燕尾蝶 スワロウテイル,1996,岩井俊二,剧情 / 犯罪,日本,日语 / 粤语 / 英语 / 汉语普通话,8.7,180551
浪潮 Die Welle,2008,丹尼斯·甘塞尔,剧情 / 惊悚,德国,德语,8.7,285271
如父如子 そして父になる,2013,是枝裕和,剧情 / 家庭,日本,日语,8.7,159858
热天午后 Dog Day Afternoon,1975,西德尼·吕美特,剧情 / 喜剧 / 犯罪,美国,英语,8.7,108714
迷魂记 Vertigo,1958,阿尔弗雷德·希区柯克,爱情 / 悬疑 / 惊悚,美国,英语,8.7,150266
叫我第一名 Front of the Class,2008,彼得·维纳,剧情 / 传记,美国,英语,8.7,203303
卡萨布兰卡 Casablanca,1942,迈克尔·柯蒂兹,剧情 / 爱情 / 战争,美国,英语 / 法语 / 德语 / 意大利语,8.7,232599
在西伯利亚森林中 Dans les forêts de Sibérie,2016,萨菲·奈布,冒险,法国,法语 / 俄语 / 英语,8.7,29785
爱丽丝梦游仙境 Alice in Wonderland,1951,克莱德·杰洛尼米,动画 / 歌舞 / 奇幻 / 冒险,美国,英语,8.7,37798
恋恋风尘 戀戀風塵,1986,侯孝贤,剧情 / 爱情,中国台湾,汉语普通话 / 粤语 / 闽南语,8.7,103418
麻将 麻將,1996,杨德昌,剧情 / 喜剧,中国台湾,汉语普通话 / 英语 / 法语 / 闽南语,8.7,56143
绿洲 오아시스,2002,李沧东,剧情 / 爱情,韩国,韩语,8.7,89400
春宵苦短，少女前进吧！ 夜は短し歩けよ乙女,2017,汤浅政明,喜剧 / 爱情 / 动画 / 奇幻,日本,日语,8.7,141977
走出非洲 Out of Africa,1985,西德尼·波拉克,剧情 / 爱情 / 传记 / 冒险,美国,英语 / 斯瓦希里语,8.7,99028
梦 夢,1990,黑泽明,剧情 / 奇幻,日本 / 美国,日语 / 法语 / 英语,8.7,68542
巴比龙 Papillon,1973,富兰克林·沙夫纳,剧情 / 传记 / 犯罪,法国 / 美国,英语 / 西班牙语,8.7,14973
杀死比尔：整个血腥事件 Kill Bill: The Whole Bloody Affair,2011,昆汀·塔伦蒂诺,动作 / 犯罪,美国,英语,8.7,42738
上帝也疯狂 The Gods Must Be Crazy,1980,加美·尤伊斯,喜剧,南非 / 博茨瓦纳,英语 / 南非荷兰语 / Ungwatsi,8.7,144184
牺牲 Offret,1986,安德烈·塔可夫斯基,剧情,瑞典 / 法国 / 英国,瑞典语 / 法语 / 英语,8.7,19148
芭比之十二个跳舞的公主 Barbie In The 12 Dancing Princesses,2006,Greg Richardson,动画,美国,英语,8.7,20325
双姝奇缘 4 aventures de Reinette et Mirabelle,1987,埃里克·侯麦,剧情 / 喜剧,法国,法语,8.7,33395
油炸绿番茄 Fried Green Tomatoes,1991,乔恩·阿维奈,剧情,美国,英语,8.7,18780
诗 시,2010,李沧东,剧情,韩国 / 法国,韩语,8.7,64834
杰伊·比姆 Jai Bhim,2021,塔·塞·纳纳维尔,剧情 / 犯罪,印度,泰米尔语 / 印地语,8.7,66911
弗里达 Frida,2002,朱丽·泰莫,剧情 / 爱情 / 传记,美国 / 墨西哥 / 加拿大,英语 / 法语 / 俄语 / 西班牙语,8.7,81378
西部往事 C'era una volta il West,1968,赛尔乔·莱昂内,剧情 / 犯罪 / 西部,意大利 / 美国,英语,8.7,60116
我在伊朗长大 Persepolis,2007,文森特·帕兰德 / 玛嘉·莎塔琵,剧情 / 动画 / 传记,法国 / 美国,法语 / 英语 / 德语 / 波斯语,8.7,131711
天水围的日与夜 天水圍的日與夜,2008,许鞍华,剧情 / 家庭,中国香港,粤语,8.7,125433
飞向太空 Солярис,1972,安德烈·塔可夫斯基,剧情 / 科幻 / 悬疑,苏联,俄语 / 德语,8.7,40184
热带鱼 熱帶魚,1995,陈玉勋,剧情 / 喜剧,中国台湾,汉语普通话 / 闽南语,8.7,25645
极速风流 Rush,2013,朗·霍华德,剧情 / 传记 / 运动,英国 / 德国 / 美国,英语 / 德语 / 意大利语 / 法语 / 西班牙语,8.7,151234
情枭的黎明 Carlito's Way,1993,布莱恩·德·帕尔玛,剧情 / 惊悚 / 犯罪,美国,英语 / 西班牙语,8.7,49559
爱丽丝城市漫游记 Alice in den Städten,1974,维姆·文德斯,剧情,西德,德语 / 英语 / 荷兰语,8.7,9226
中央车站 Central do Brasil,1998,沃尔特·塞勒斯,剧情,巴西 / 法国,葡萄牙语 / 德语,8.7,112192
紫色 The Color Purple,1985,史蒂文·斯皮尔伯格,剧情,美国,英语,8.7,37945
小城之春,1948,费穆,剧情 / 爱情,中国大陆,汉语普通话,8.7,64763
彗星美人 All About Eve,1950,约瑟夫·L·曼凯维奇,剧情,美国,英语,8.7,30392
疯狂约会美丽都 Les triplettes de Belleville,2003,希尔万·肖默,喜剧 / 动画,法国 / 比利时 / 加拿大 / 英国 / 拉脱维亚,法语 / 葡萄牙语,8.7,91621
精英部队2：大敌当前 Tropa de Elite 2 - O Inimigo Agora É Outro,2010,何塞·帕迪里亚,剧情 / 动作 / 惊悚 / 犯罪,巴西,葡萄牙语,8.7,89667
蜡笔小新：激战！涂鸦王国和约四位勇士 映画クレヨンしんちゃん 激突！ラクガキングダムとほぼ四人の勇者,2020,京极尚彦,动画 / 奇幻 / 冒险,日本,日语,8.7,23599
鬼灭之刃 柱众会议·蝶屋敷篇 鬼滅の刃 柱合会議・蝶屋敷編,2020,外崎春雄,动作 / 动画 / 奇幻,日本,日语,8.7,13074
地雷区 Under sandet,2015,马丁·赞里维特,剧情 / 历史 / 战争,丹麦 / 德国,丹麦语 / 德语 / 英语,8.7,86342
骗中骗 The Sting,1973,乔治·罗伊·希尔,剧情 / 喜剧 / 犯罪,美国,英语,8.7,60462
圣山 La montaña sagrada,1973,亚历桑德罗·佐杜洛夫斯基,奇幻 / 冒险,墨西哥,西班牙语 / 英语,8.7,28384
十月的天空 October Sky,1999,乔·庄斯顿,剧情 / 家庭 / 传记,美国,英语,8.7,48344
石榴的颜色 Նռան գույնը,1969,谢尔盖·帕拉杰诺夫,剧情 / 传记 / 历史,苏联,亚美尼亚语 / 阿塞拜疆语 / 格鲁吉亚语,8.7,25270
蜡笔小新：呼风唤雨的热带雨林 クレヨンしんちゃん 嵐を呼ぶジャングル,2000,原惠一,喜剧 / 动画,日本,日语,8.7,17689
阿拉伯的劳伦斯 Lawrence of Arabia,1962,大卫·里恩,剧情 / 传记 / 冒险,英国,英语 / 阿拉伯语 / 土耳其语,8.7,57998
海贼王剧场版Z ONE PIECE FILM Z,2012,长峰达也,动作 / 动画 / 冒险,日本,日语,8.7,41190
鲸鱼马戏团 Werckmeister harmóniák,2000,贝拉·塔尔 / 阿尼亚斯·赫拉尼茨基,剧情 / 悬疑,匈牙利 / 意大利 / 德国 / 法国,匈牙利语 / 斯洛伐克语,8.7,15350
克劳斯：圣诞节的秘密 Klaus,2019,塞尔希奥·巴勃罗斯 / 卡洛斯·马丁内斯·洛佩斯,喜剧 / 动画 / 冒险,西班牙 / 英国 / 美国,英语 / 萨米语,8.7,60433
我们天上见,2009,蒋雯丽,剧情 / 家庭,中国大陆,汉语普通话 / 蚌埠话,8.7,80217
河童之夏 河童のクゥと夏休み,2007,原惠一,喜剧 / 动画 / 奇幻,日本,日语,8.7,82839
费城故事 Philadelphia,1993,乔纳森·戴米,剧情 / 同性,美国,英语,8.7,102891
五至七时的克莱奥 Cléo de 5 à 7,1962,阿涅斯·瓦尔达,剧情 / 喜剧 / 音乐,法国 / 意大利,法语,8.7,29471
来自深渊：深魂的黎明 劇場版 メイドインアビス 深き魂の黎明,2020,小岛正幸,动画,日本,日语,8.7,25342
血战台儿庄,1986,杨光远 / 翟俊杰,历史 / 战争,中国大陆,汉语普通话,8.7,15222
总有一天 Der kommer en dag,2016,杰斯珀·W·尼尔森,剧情,丹麦,丹麦语,8.7,33397
昨天,2001,张杨,剧情 / 音乐 / 传记,中国大陆,汉语普通话,8.7,43095
陆上行舟 Fitzcarraldo,1982,沃纳·赫尔佐格,剧情 / 冒险,西德 / 秘鲁,意大利语 / 西班牙语 / 德语 / 英语,8.7,14765
因父之名 In the Name of the Father,1993,吉姆·谢里丹,剧情 / 传记,爱尔兰 / 英国 / 美国,英语,8.7,41312
机遇之歌 Przypadek,1987,克日什托夫·基耶斯洛夫斯基,剧情,波兰,波兰语,8.7,13288
哆啦A梦：大雄的恐龙 ドラえもん のび太の恐竜,1980,福富博,剧情 / 科幻 / 动画 / 冒险,日本,日语,8.7,11490
莫扎特传 Amadeus,1984,米洛斯·福尔曼,剧情 / 音乐 / 传记 / 历史,美国 / 法国,英语 / 意大利语 / 拉丁语 / 德语 / 法语,8.7,99092
倒扣的王牌 Ace in the Hole,1951,比利·怀尔德,剧情 / 黑色电影,美国,英语 / 拉丁语,8.7,18655
南极大冒险 Eight Below,2006,弗兰克·马歇尔,剧情 / 冒险,美国,英语,8.7,88213
夜 La notte,1961,米开朗基罗·安东尼奥尼,剧情 / 爱情,意大利 / 法国,意大利语 / 法语,8.7,17465
普吉岛的最后黄昏 แปลรักฉันด้วยใจเธอ Side Story,2021,纳卢拜·库诺,剧情 / 喜剧 / 爱情 / 同性,泰国,泰语,8.7,31336
黑执事：豪华客船篇 黒執事 Book of the Atlantic,2017,阿部记之,剧情 / 动画,日本,日语,8.7,14900
兽兵卫忍风帖 獣兵衛忍風帖,1993,川尻善昭,动作 / 动画 / 惊悚 / 奇幻 / 冒险,日本,日语,8.7,23513
压路机和小提琴 Каток и скрипка,1961,安德烈·塔可夫斯基,剧情 / 儿童,苏联,俄语,8.7,20864
洛奇6：永远的拳王 Rocky Balboa,2006,西尔维斯特·史泰龙,剧情 / 运动,美国,英语 / 西班牙语,8.7,20050
宾虚 Ben-Hur,1959,威廉·惠勒,剧情 / 动作 / 历史 / 战争 / 冒险,美国,英语,8.7,37824
自己去看 Иди и смотри,1985,依莱姆·克里莫夫,剧情 / 战争,苏联,白俄罗斯语 / 俄语 / 德语,8.7,19656
战舰波将金号 Броненосец Потёмкин,1925,谢尔盖·爱森斯坦,剧情 / 历史 / 战争,苏联,无对白,8.7,32509
胜者即是正义 2014SP リーガルハイ・スペシャル,2014,石川淳一,剧情 / 悬疑,日本,日语,8.7,70677
猫和老鼠：魔法戒指 Tom and Jerry: The Magic Ring,2002,James T. Walker,喜剧 / 动画,美国,英语,8.7,6192
假如我是真的,1981,王童,剧情,中国台湾,汉语普通话,8.7,11317
男孩与世界 O Menino e o Mundo,2013,阿莱·阿布鲁,剧情 / 动画,巴西,无对白,8.7,18843
鹳鸟踟蹰 Το Μετέωρο Βήμα του Πελαργού,1991,西奥·安哲罗普洛斯,剧情 / 爱情,法国 / 意大利 / 希腊 / 瑞士,法语 / 英语 / 希腊语,8.7,10928
日出 Sunrise: A Song of Two Humans,1927,F·W·茂瑙,剧情 / 爱情,美国,英语,8.7,18764
圣女贞德蒙难记 La Passion de Jeanne d'Arc,1928,卡尔·西奥多·德莱叶,剧情 / 传记 / 历史 / 犯罪,法国,法语,8.7,16342
神迹 Something the Lord Made,2004,约瑟夫·萨金特,剧情 / 传记,美国,英语,8.7,14616
复活的鲁路修 コードギアス 復活のルルーシュ,2019,谷口悟朗,动画,日本,日语,8.7,14560
街角的商店 The Shop Around the Corner,1940,恩斯特·刘别谦,剧情 / 喜剧 / 爱情,美国,英语,8.7,17489
查令十字街84号 84 Charing Cross Road,1987,大卫·休·琼斯,剧情 / 爱情 / 传记,英国 / 美国,英语,8.7,24490
魔卡少女樱 透明牌篇 序章 小樱与两只小熊 カードキャプターさくら クリアカード編 プロローグ さくらとふたつのくま,2017,浅香守生,喜剧 / 爱情 / 动画,日本,日语,8.7,8469
欢乐时光 ハッピーアワー,2015,滨口龙介,剧情,日本,日语,8.7,15528
阿玛柯德 Amarcord,1973,费德里科·费里尼,剧情 / 喜剧,意大利 / 法国,意大利语 / 古希腊语,8.7,18569
指环王 The Lord of the Rings,1978,拉尔夫·巴克希,剧情 / 动画 / 奇幻 / 冒险,美国,英语 / Sindarin,8.7,7062
伤物语2：热血篇 傷物語Ⅱ 熱血篇,2016,新房昭之 / 尾石达也,喜剧 / 动作 / 动画 / 奇幻,日本,日语,8.7,9607
空之境界 第一章 俯瞰风景 劇場版 空の境界 第一章 俯瞰風景,2007,青木荣,动画 / 奇幻 / 冒险,日本,日语,8.7,31780
海贼王剧场版9：冬季绽放的奇迹之樱 ONE PIECE エピソード オブ チョッパー プラス 冬に咲く、奇跡の桜,2008,志水淳儿,剧情 / 喜剧 / 动作 / 动画 / 奇幻,日本,日语,8.7,14928
一九零零 Novecento,1976,贝纳尔多·贝托鲁奇,剧情 / 爱情 / 历史 / 战争,意大利 / 法国 / 西德,意大利语,8.7,11694
正义联盟：闪点悖论 Justice League: The Flashpoint Paradox,2013,杰伊·欧力瓦,动作 / 科幻 / 动画 / 奇幻 / 冒险,美国,英语,8.7,31826
野良神 OAD2 ノラガミ 春の日の約束,2014,タムラコータロー,剧情 / 动画,日本,日语,8.7,7686
芬妮与亚历山大 Fanny och Alexander,1982,英格玛·伯格曼,剧情,法国 / 瑞典 / 西德,瑞典语 / 德语 / 英语 / 意第绪语,8.7,20908
豹 Il gattopardo,1963,卢基诺·维斯康蒂,剧情 / 爱情 / 历史 / 战争,意大利 / 法国,意大利语 / 拉丁语,8.7,17901
乌鸦与麻雀 烏鴉与麻雀,1949,郑君里,剧情,中国大陆,汉语普通话,8.7,12635
迷墙 Pink Floyd The Wall,1982,艾伦·帕克,剧情 / 动画 / 奇幻,英国,英语,8.7,51302
王子与公主 Princes et princesses,2000,米歇尔·欧斯洛,喜剧 / 动画 / 奇幻,法国,法语,8.7,16874
哆啦A梦：大雄与铁人兵团 ドラえもん のび太と鉄人兵団,1986,芝山努,科幻 / 动画 / 冒险,日本,日语,8.7,8981
楢山节考 楢山節考,1958,木下惠介,剧情,日本,日语,8.7,11510
哆啦A梦：大雄与银河超特急 ドラえもん のび太と銀河超特急,1996,芝山努,科幻 / 动画 / 冒险,日本,日语,8.7,7381
一只鸟仔哮啾啾 一隻鳥仔哮啾啾,1997,张志勇,剧情 / 历史,中国台湾,汉语普通话 / 闽南语,8.7,3436
求婚大作战特别篇 プロポーズ大作戦スペシャル,2008,成田岳,剧情,日本,日语,8.7,43867
超感猎杀：圣诞特别篇 Sense8: A Christmas Special,2016,拉娜·沃卓斯基,剧情 / 科幻 / 同性,美国,英语,8.7,37893
哆啦A梦：大雄与白金迷宫 ドラえもん のび太とブリキの迷宮,1993,芝山努,科幻 / 动画 / 冒险,日本,日语,8.7,7818
高斯奥特曼VS杰斯提斯奥特曼 最终决战 ウルトラマンコスモスVSウルトラマンジャスティス THE FINAL BATTLE,2003,北浦嗣巳,动作 / 科幻,日本,日语,8.7,3768
罗密欧与朱丽叶 Romeo and Juliet,1968,佛朗哥·泽菲雷里,剧情 / 爱情,英国 / 意大利,英语,8.7,13844
天堂的颜色 رنگ خدا,1999,马基德·马基迪,剧情 / 家庭,伊朗,波斯语,8.7,14044
死亡之夜 Dead of Night,1945,阿尔贝托·卡瓦尔康蒂 / 巴兹尔·迪尔登 / 查尔斯·克莱顿 / 罗伯特·哈默,悬疑 / 惊悚 / 恐怖,英国,英语 / 法语,8.7,7155
五等分的新娘 剧场版 映画 五等分の花嫁,2022,神保昌登,爱情 / 动画,日本,日语,8.7,4878
党同伐异 Intolerance: Love's Struggle Throughout the Ages,1916,大卫·格里菲斯,剧情 / 爱情 / 历史,美国,英语,8.7,12667
叛国作家 Closet Land,1991,拉达·巴拉华,剧情 / 惊悚,美国,英语,8.7,3712
唐顿庄园：2013圣诞特别篇 Downton Abbey: The London Season,2013,荣·伊斯特,剧情 / 爱情 / 家庭,英国,英语,8.7,20149
最卑贱的人 Der letzte Mann,1924,F·W·茂瑙,剧情,德国,德语,8.7,8858
美丽的他 剧场剪辑版 美しい彼 special edit version,2023,酒井麻衣,剧情 / 同性,日本,日语,8.7,516
永远的三丁目的夕阳2 ALWAYS 続・三丁目の夕日,2007,山崎贵,剧情,日本,日语,8.7,18524
麦秋 麥秋,1951,小津安二郎,剧情 / 家庭,日本,日语,8.7,13491
